provincia,tipo de averia y emergencia,anio,mes,averias,fecha
San Pedro de Macorís,Falta de Energía,2018,11,769.0,2018-11-01
San Pedro de Macorís,Niveles de Tensión,2018,11,83.0,2018-11-01
San Pedro de Macorís,Otros,2018,11,0.0,2018-11-01
San Pedro de Macorís,Probable Defecto o Falla,2018,11,7.0,2018-11-01
San Pedro de Macorís,Riesgo de Vida,2018,11,135.0,2018-11-01
Santo Domingo,Alumbrado Público,2018,11,0.0,2018-11-01
Santo Domingo,Falta de Energía,2018,11,9009.0,2018-11-01
Santo Domingo,Niveles de Tensión,2018,11,1636.0,2018-11-01
Santo Domingo,Otros,2018,11,1.0,2018-11-01
Santo Domingo,Probable Defecto o Falla,2018,11,24.0,2018-11-01
Santo Domingo,Riesgo de Vida,2018,11,1159.0,2018-11-01
Santo Domingo,Sin Identificar,2018,11,0.0,2018-11-01
Santo Domingo,Falta de Energía,2018,11,1.0,2018-11-01
Santo Domingo,Niveles de Tensión,2018,11,0.0,2018-11-01
Santo Domingo,Riesgo de Vida,2018,11,0.0,2018-11-01
Distrito Nacional,Alumbrado Público,2019,11,0.0,2019-11-01
Distrito Nacional,Falta de Energía,2019,11,1800.0,2019-11-01
Distrito Nacional,Niveles de Tensión,2019,11,313.0,2019-11-01
Distrito Nacional,Otros,2019,11,0.0,2019-11-01
Distrito Nacional,Probable Defecto o Falla,2019,11,5.0,2019-11-01
Distrito Nacional,Riesgo de Vida,2019,11,254.0,2019-11-01
El Seibo,Falta de Energía,2019,11,346.0,2019-11-01
El Seibo,Niveles de Tensión,2019,11,28.0,2019-11-01
El Seibo,Otros,2019,11,0.0,2019-11-01
El Seibo,Probable Defecto o Falla,2019,11,0.0,2019-11-01
El Seibo,Riesgo de Vida,2019,11,33.0,2019-11-01
Hato Mayor,Falta de Energía,2019,11,348.0,2019-11-01
Hato Mayor,Niveles de Tensión,2019,11,31.0,2019-11-01
Hato Mayor,Otros,2019,11,0.0,2019-11-01
Hato Mayor,Probable Defecto o Falla,2019,11,4.0,2019-11-01
Hato Mayor,Riesgo de Vida,2019,11,39.0,2019-11-01
La Altagracia,Falta de Energía,2019,11,882.0,2019-11-01
La Altagracia,Niveles de Tensión,2019,11,142.0,2019-11-01
La Altagracia,Otros,2019,11,0.0,2019-11-01
La Altagracia,Probable Defecto o Falla,2019,11,3.0,2019-11-01
La Altagracia,Riesgo de Vida,2019,11,99.0,2019-11-01
La Romana,Alumbrado Público,2019,11,0.0,2019-11-01
La Romana,Falta de Energía,2019,11,886.0,2019-11-01
La Romana,Niveles de Tensión,2019,11,148.0,2019-11-01
La Romana,Otros,2019,11,0.0,2019-11-01
La Romana,Probable Defecto o Falla,2019,11,5.0,2019-11-01
La Romana,Riesgo de Vida,2019,11,133.0,2019-11-01
Monte Plata,Falta de Energía,2019,11,425.0,2019-11-01
Monte Plata,Niveles de Tensión,2019,11,49.0,2019-11-01
Monte Plata,Otros,2019,11,0.0,2019-11-01
Monte Plata,Probable Defecto o Falla,2019,11,6.0,2019-11-01
Monte Plata,Riesgo de Vida,2019,11,94.0,2019-11-01
San Pedro de Macorís,Alumbrado Público,2019,11,0.0,2019-11-01
San Pedro de Macorís,Falta de Energía,2019,11,818.0,2019-11-01
San Pedro de Macorís,Niveles de Tensión,2019,11,111.0,2019-11-01
San Pedro de Macorís,Otros,2019,11,0.0,2019-11-01
San Pedro de Macorís,Probable Defecto o Falla,2019,11,6.0,2019-11-01
San Pedro de Macorís,Riesgo de Vida,2019,11,120.0,2019-11-01
Santo Domingo,Alumbrado Público,2019,11,0.0,2019-11-01
Santo Domingo,Falta de Energía,2019,11,9442.0,2019-11-01
Santo Domingo,Niveles de Tensión,2019,11,1779.0,2019-11-01
Santo Domingo,Otros,2019,11,0.0,2019-11-01
Santo Domingo,Probable Defecto o Falla,2019,11,20.0,2019-11-01
Santo Domingo,Riesgo de Vida,2019,11,839.0,2019-11-01
Santo Domingo,Sin Identificar,2019,11,0.0,2019-11-01
Santo Domingo,Falta de Energía,2019,11,0.0,2019-11-01
Santo Domingo,Niveles de Tensión,2019,11,0.0,2019-11-01
Santo Domingo,Riesgo de Vida,2019,11,6.0,2019-11-01
Distrito Nacional,Alumbrado Público,2020,11,0.0,2020-11-01
Distrito Nacional,Falta de Energía,2020,11,2325.0,2020-11-01
Distrito Nacional,Niveles de Tensión,2020,11,539.0,2020-11-01
Distrito Nacional,Otros,2020,11,0.0,2020-11-01
Distrito Nacional,Probable Defecto o Falla,2020,11,5.0,2020-11-01
Distrito Nacional,Riesgo de Vida,2020,11,233.0,2020-11-01
El Seibo,Falta de Energía,2020,11,383.0,2020-11-01
El Seibo,Niveles de Tensión,2020,11,29.0,2020-11-01
El Seibo,Otros,2020,11,0.0,2020-11-01
El Seibo,Probable Defecto o Falla,2020,11,0.0,2020-11-01
El Seibo,Riesgo de Vida,2020,11,41.0,2020-11-01
Hato Mayor,Falta de Energía,2020,11,396.0,2020-11-01
Hato Mayor,Niveles de Tensión,2020,11,45.0,2020-11-01
Hato Mayor,Otros,2020,11,0.0,2020-11-01
Hato Mayor,Probable Defecto o Falla,2020,11,1.0,2020-11-01
Hato Mayor,Riesgo de Vida,2020,11,53.0,2020-11-01
La Altagracia,Falta de Energía,2020,11,799.0,2020-11-01
La Altagracia,Niveles de Tensión,2020,11,125.0,2020-11-01
La Altagracia,Otros,2020,11,0.0,2020-11-01
La Altagracia,Probable Defecto o Falla,2020,11,2.0,2020-11-01
La Altagracia,Riesgo de Vida,2020,11,150.0,2020-11-01
La Romana,Alumbrado Público,2020,11,0.0,2020-11-01
La Romana,Falta de Energía,2020,11,966.0,2020-11-01
La Romana,Niveles de Tensión,2020,11,177.0,2020-11-01
La Romana,Otros,2020,11,0.0,2020-11-01
La Romana,Probable Defecto o Falla,2020,11,3.0,2020-11-01
La Romana,Riesgo de Vida,2020,11,103.0,2020-11-01
Monte Plata,Falta de Energía,2020,11,564.0,2020-11-01
Monte Plata,Niveles de Tensión,2020,11,59.0,2020-11-01
Monte Plata,Otros,2020,11,0.0,2020-11-01
Monte Plata,Probable Defecto o Falla,2020,11,5.0,2020-11-01
Monte Plata,Riesgo de Vida,2020,11,111.0,2020-11-01
San Pedro de Macorís,Alumbrado Público,2020,11,0.0,2020-11-01
San Pedro de Macorís,Falta de Energía,2020,11,1066.0,2020-11-01
San Pedro de Macorís,Niveles de Tensión,2020,11,171.0,2020-11-01
San Pedro de Macorís,Otros,2020,11,0.0,2020-11-01
San Pedro de Macorís,Probable Defecto o Falla,2020,11,3.0,2020-11-01
San Pedro de Macorís,Riesgo de Vida,2020,11,139.0,2020-11-01
Santo Domingo,Alumbrado Público,2020,11,0.0,2020-11-01
Santo Domingo,Falta de Energía,2020,11,12158.0,2020-11-01
Santo Domingo,Niveles de Tensión,2020,11,2778.0,2020-11-01
Santo Domingo,Otros,2020,11,0.0,2020-11-01
Santo Domingo,Probable Defecto o Falla,2020,11,22.0,2020-11-01
Santo Domingo,Riesgo de Vida,2020,11,1066.0,2020-11-01
Santo Domingo,Sin Identificar,2020,11,1.0,2020-11-01
Distrito Nacional,Falta de Energía,2021,11,1969.0,2021-11-01
Distrito Nacional,Niveles de Tensión,2021,11,481.0,2021-11-01
Distrito Nacional,Probable Defecto o Falla,2021,11,10.0,2021-11-01
Distrito Nacional,Riesgo de Vida,2021,11,195.0,2021-11-01
El Seibo,Falta de Energía,2021,11,372.0,2021-11-01
El Seibo,Niveles de Tensión,2021,11,31.0,2021-11-01
El Seibo,Riesgo de Vida,2021,11,32.0,2021-11-01
Hato Mayor,Falta de Energía,2021,11,423.0,2021-11-01
Hato Mayor,Niveles de Tensión,2021,11,42.0,2021-11-01
Hato Mayor,Probable Defecto o Falla,2021,11,3.0,2021-11-01
Hato Mayor,Riesgo de Vida,2021,11,38.0,2021-11-01
La Altagracia,Falta de Energía,2021,11,1119.0,2021-11-01
La Altagracia,Niveles de Tensión,2021,11,171.0,2021-11-01
La Altagracia,Probable Defecto o Falla,2021,11,3.0,2021-11-01
La Altagracia,Riesgo de Vida,2021,11,193.0,2021-11-01
La Romana,Falta de Energía,2021,11,1132.0,2021-11-01
La Romana,Niveles de Tensión,2021,11,151.0,2021-11-01
La Romana,Probable Defecto o Falla,2021,11,1.0,2021-11-01
La Romana,Riesgo de Vida,2021,11,140.0,2021-11-01
Monte Plata,Falta de Energía,2021,11,483.0,2021-11-01
Monte Plata,Niveles de Tensión,2021,11,44.0,2021-11-01
Monte Plata,Probable Defecto o Falla,2021,11,9.0,2021-11-01
Monte Plata,Riesgo de Vida,2021,11,98.0,2021-11-01
San Pedro de Macorís,Falta de Energía,2021,11,1006.0,2021-11-01
San Pedro de Macorís,Niveles de Tensión,2021,11,129.0,2021-11-01
San Pedro de Macorís,Probable Defecto o Falla,2021,11,2.0,2021-11-01
San Pedro de Macorís,Riesgo de Vida,2021,11,153.0,2021-11-01
Santo Domingo,Falta de Energía,2021,11,9709.0,2021-11-01
Santo Domingo,Niveles de Tensión,2021,11,2210.0,2021-11-01
Santo Domingo,Probable Defecto o Falla,2021,11,27.0,2021-11-01
Santo Domingo,Riesgo de Vida,2021,11,813.0,2021-11-01
Distrito Nacional,Falta de Energía,2022,11,3765.0,2022-11-01
Distrito Nacional,Niveles de Tensión,2022,11,585.0,2022-11-01
Distrito Nacional,Probable Defecto o Falla,2022,11,6.0,2022-11-01
Distrito Nacional,Riesgo de Vida,2022,11,323.0,2022-11-01
El Seibo,Falta de Energía,2022,11,600.0,2022-11-01
El Seibo,Niveles de Tensión,2022,11,48.0,2022-11-01
El Seibo,Probable Defecto o Falla,2022,11,0.0,2022-11-01
El Seibo,Riesgo de Vida,2022,11,76.0,2022-11-01
Hato Mayor,Falta de Energía,2022,11,645.0,2022-11-01
Hato Mayor,Niveles de Tensión,2022,11,70.0,2022-11-01
Hato Mayor,Probable Defecto o Falla,2022,11,2.0,2022-11-01
Hato Mayor,Riesgo de Vida,2022,11,91.0,2022-11-01
La Altagracia,Falta de Energía,2022,11,1551.0,2022-11-01
La Altagracia,Niveles de Tensión,2022,11,188.0,2022-11-01
La Altagracia,Probable Defecto o Falla,2022,11,4.0,2022-11-01
La Altagracia,Riesgo de Vida,2022,11,256.0,2022-11-01
La Romana,Falta de Energía,2022,11,1672.0,2022-11-01
La Romana,Niveles de Tensión,2022,11,289.0,2022-11-01
La Romana,Probable Defecto o Falla,2022,11,7.0,2022-11-01
La Romana,Riesgo de Vida,2022,11,241.0,2022-11-01
Monte Plata,Falta de Energía,2022,11,547.0,2022-11-01
Monte Plata,Niveles de Tensión,2022,11,45.0,2022-11-01
Monte Plata,Probable Defecto o Falla,2022,11,5.0,2022-11-01
Monte Plata,Riesgo de Vida,2022,11,113.0,2022-11-01
San Pedro de Macorís,Falta de Energía,2022,11,1347.0,2022-11-01
San Pedro de Macorís,Niveles de Tensión,2022,11,172.0,2022-11-01
San Pedro de Macorís,Probable Defecto o Falla,2022,11,1.0,2022-11-01
San Pedro de Macorís,Riesgo de Vida,2022,11,197.0,2022-11-01
Santo Domingo,Falta de Energía,2022,11,12349.0,2022-11-01
Santo Domingo,Niveles de Tensión,2022,11,2565.0,2022-11-01
Santo Domingo,Probable Defecto o Falla,2022,11,26.0,2022-11-01
Santo Domingo,Riesgo de Vida,2022,11,1143.0,2022-11-01
Distrito Nacional,Falta de Energía,2023,11,2726.0,2023-11-01
Distrito Nacional,Niveles de Tensión,2023,11,307.0,2023-11-01
Distrito Nacional,Probable Defecto o Falla,2023,11,10.0,2023-11-01
Distrito Nacional,Riesgo de Vida,2023,11,297.0,2023-11-01
El Seibo,Falta de Energía,2023,11,346.0,2023-11-01
El Seibo,Niveles de Tensión,2023,11,18.0,2023-11-01
El Seibo,Probable Defecto o Falla,2023,11,3.0,2023-11-01
El Seibo,Riesgo de Vida,2023,11,45.0,2023-11-01
Hato Mayor,Falta de Energía,2023,11,421.0,2023-11-01
Hato Mayor,Niveles de Tensión,2023,11,20.0,2023-11-01
Hato Mayor,Probable Defecto o Falla,2023,11,3.0,2023-11-01
Hato Mayor,Riesgo de Vida,2023,11,55.0,2023-11-01
La Altagracia,Falta de Energía,2023,11,892.0,2023-11-01
La Altagracia,Niveles de Tensión,2023,11,68.0,2023-11-01
La Altagracia,Probable Defecto o Falla,2023,11,2.0,2023-11-01
La Altagracia,Riesgo de Vida,2023,11,128.0,2023-11-01
La Romana,Falta de Energía,2023,11,1055.0,2023-11-01
La Romana,Niveles de Tensión,2023,11,77.0,2023-11-01
La Romana,Probable Defecto o Falla,2023,11,5.0,2023-11-01
La Romana,Riesgo de Vida,2023,11,136.0,2023-11-01
Monte Plata,Falta de Energía,2023,11,503.0,2023-11-01
Monte Plata,Niveles de Tensión,2023,11,22.0,2023-11-01
Monte Plata,Probable Defecto o Falla,2023,11,7.0,2023-11-01
Monte Plata,Riesgo de Vida,2023,11,107.0,2023-11-01
San Pedro de Macorís,Falta de Energía,2023,11,978.0,2023-11-01
San Pedro de Macorís,Niveles de Tensión,2023,11,67.0,2023-11-01
San Pedro de Macorís,Probable Defecto o Falla,2023,11,0.0,2023-11-01
San Pedro de Macorís,Riesgo de Vida,2023,11,156.0,2023-11-01
Santo Domingo,Falta de Energía,2023,11,8491.0,2023-11-01
Santo Domingo,Niveles de Tensión,2023,11,1096.0,2023-11-01
Santo Domingo,Probable Defecto o Falla,2023,11,32.0,2023-11-01
Santo Domingo,Riesgo de Vida,2023,11,1112.0,2023-11-01
Distrito Nacional,Falta de Energía,2024,11,2623.0,2024-11-01
Distrito Nacional,Niveles de Tensión,2024,11,473.0,2024-11-01
Distrito Nacional,Probable Defecto o Falla,2024,11,7.0,2024-11-01
Distrito Nacional,Riesgo de Vida,2024,11,275.0,2024-11-01
El Seibo,Falta de Energía,2024,11,578.0,2024-11-01
El Seibo,Niveles de Tensión,2024,11,49.0,2024-11-01
El Seibo,Probable Defecto o Falla,2024,11,1.0,2024-11-01
El Seibo,Riesgo de Vida,2024,11,57.0,2024-11-01
Hato Mayor,Falta de Energía,2024,11,518.0,2024-11-01
Hato Mayor,Niveles de Tensión,2024,11,56.0,2024-11-01
Hato Mayor,Probable Defecto o Falla,2024,11,3.0,2024-11-01
Hato Mayor,Riesgo de Vida,2024,11,66.0,2024-11-01
La Altagracia,Falta de Energía,2024,11,1527.0,2024-11-01
La Altagracia,Niveles de Tensión,2024,11,156.0,2024-11-01
La Altagracia,Probable Defecto o Falla,2024,11,5.0,2024-11-01
La Altagracia,Riesgo de Vida,2024,11,161.0,2024-11-01
La Romana,Falta de Energía,2024,11,1511.0,2024-11-01
La Romana,Niveles de Tensión,2024,11,211.0,2024-11-01
La Romana,Probable Defecto o Falla,2024,11,2.0,2024-11-01
La Romana,Riesgo de Vida,2024,11,168.0,2024-11-01
Monte Plata,Falta de Energía,2024,11,803.0,2024-11-01
Monte Plata,Niveles de Tensión,2024,11,80.0,2024-11-01
Monte Plata,Probable Defecto o Falla,2024,11,10.0,2024-11-01
Monte Plata,Riesgo de Vida,2024,11,119.0,2024-11-01
San Pedro de Macorís,Falta de Energía,2024,11,1188.0,2024-11-01
San Pedro de Macorís,Niveles de Tensión,2024,11,143.0,2024-11-01
San Pedro de Macorís,Probable Defecto o Falla,2024,11,5.0,2024-11-01
San Pedro de Macorís,Riesgo de Vida,2024,11,148.0,2024-11-01
Santo Domingo,Falta de Energía,2024,11,11655.0,2024-11-01
Santo Domingo,Niveles de Tensión,2024,11,2190.0,2024-11-01
Santo Domingo,Probable Defecto o Falla,2024,11,31.0,2024-11-01
Santo Domingo,Riesgo de Vida,2024,11,899.0,2024-11-01
Distrito Nacional,Falta de Energía,2025,11,2969.0,2025-11-01
Distrito Nacional,Niveles de Tensión,2025,11,685.0,2025-11-01
Distrito Nacional,Probable Defecto o Falla,2025,11,5.0,2025-11-01
Distrito Nacional,Riesgo de Vida,2025,11,250.0,2025-11-01
El Seibo,Falta de Energía,2025,11,465.0,2025-11-01
El Seibo,Niveles de Tensión,2025,11,49.0,2025-11-01
El Seibo,Probable Defecto o Falla,2025,11,0.0,2025-11-01
El Seibo,Riesgo de Vida,2025,11,53.0,2025-11-01
Hato Mayor,Falta de Energía,2025,11,495.0,2025-11-01
Hato Mayor,Niveles de Tensión,2025,11,65.0,2025-11-01
Hato Mayor,Probable Defecto o Falla,2025,11,1.0,2025-11-01
Hato Mayor,Riesgo de Vida,2025,11,58.0,2025-11-01
La Altagracia,Falta de Energía,2025,11,1555.0,2025-11-01
La Altagracia,Niveles de Tensión,2025,11,177.0,2025-11-01
La Altagracia,Probable Defecto o Falla,2025,11,7.0,2025-11-01
La Altagracia,Riesgo de Vida,2025,11,183.0,2025-11-01
La Romana,Falta de Energía,2025,11,1565.0,2025-11-01
La Romana,Niveles de Tensión,2025,11,337.0,2025-11-01
La Romana,Probable Defecto o Falla,2025,11,3.0,2025-11-01
La Romana,Riesgo de Vida,2025,11,174.0,2025-11-01
Monte Plata,Falta de Energía,2025,11,814.0,2025-11-01
Monte Plata,Niveles de Tensión,2025,11,92.0,2025-11-01
Monte Plata,Probable Defecto o Falla,2025,11,8.0,2025-11-01
Monte Plata,Riesgo de Vida,2025,11,162.0,2025-11-01
San Pedro de Macorís,Falta de Energía,2025,11,1338.0,2025-11-01
San Pedro de Macorís,Niveles de Tensión,2025,11,182.0,2025-11-01
San Pedro de Macorís,Probable Defecto o Falla,2025,11,3.0,2025-11-01
San Pedro de Macorís,Riesgo de Vida,2025,11,144.0,2025-11-01
Santo Domingo,Falta de Energía,2025,11,13275.0,2025-11-01
Santo Domingo,Niveles de Tensión,2025,11,3163.0,2025-11-01
Santo Domingo,Probable Defecto o Falla,2025,11,42.0,2025-11-01
Santo Domingo,Riesgo de Vida,2025,11,1159.0,2025-11-01
Distrito Nacional,Alumbrado Público,2017,12,0.0,2017-12-01
Distrito Nacional,Falta de Energía,2017,12,2130.0,2017-12-01
Distrito Nacional,Niveles de Tensión,2017,12,358.0,2017-12-01
Distrito Nacional,Otros,2017,12,0.0,2017-12-01
Distrito Nacional,Probable Defecto o Falla,2017,12,7.0,2017-12-01
Distrito Nacional,Riesgo de Vida,2017,12,245.0,2017-12-01
El Seibo,Falta de Energía,2017,12,311.0,2017-12-01
El Seibo,Niveles de Tensión,2017,12,32.0,2017-12-01
El Seibo,Otros,2017,12,0.0,2017-12-01
El Seibo,Probable Defecto o Falla,2017,12,2.0,2017-12-01
El Seibo,Riesgo de Vida,2017,12,41.0,2017-12-01
Hato Mayor,Falta de Energía,2017,12,368.0,2017-12-01
Hato Mayor,Niveles de Tensión,2017,12,26.0,2017-12-01
Hato Mayor,Otros,2017,12,0.0,2017-12-01
Hato Mayor,Probable Defecto o Falla,2017,12,2.0,2017-12-01
Hato Mayor,Riesgo de Vida,2017,12,61.0,2017-12-01
La Altagracia,Falta de Energía,2017,12,692.0,2017-12-01
La Altagracia,Niveles de Tensión,2017,12,118.0,2017-12-01
La Altagracia,Otros,2017,12,1.0,2017-12-01
La Altagracia,Probable Defecto o Falla,2017,12,0.0,2017-12-01
La Altagracia,Riesgo de Vida,2017,12,133.0,2017-12-01
La Romana,Alumbrado Público,2017,12,0.0,2017-12-01
La Romana,Falta de Energía,2017,12,777.0,2017-12-01
La Romana,Niveles de Tensión,2017,12,122.0,2017-12-01
La Romana,Otros,2017,12,0.0,2017-12-01
La Romana,Probable Defecto o Falla,2017,12,0.0,2017-12-01
La Romana,Riesgo de Vida,2017,12,124.0,2017-12-01
Monte Plata,Falta de Energía,2017,12,360.0,2017-12-01
Monte Plata,Niveles de Tensión,2017,12,22.0,2017-12-01
Monte Plata,Otros,2017,12,0.0,2017-12-01
Monte Plata,Probable Defecto o Falla,2017,12,2.0,2017-12-01
Monte Plata,Riesgo de Vida,2017,12,96.0,2017-12-01
San Pedro de Macorís,Alumbrado Público,2017,12,0.0,2017-12-01
San Pedro de Macorís,Falta de Energía,2017,12,643.0,2017-12-01
San Pedro de Macorís,Niveles de Tensión,2017,12,79.0,2017-12-01
San Pedro de Macorís,Otros,2017,12,1.0,2017-12-01
San Pedro de Macorís,Probable Defecto o Falla,2017,12,4.0,2017-12-01
San Pedro de Macorís,Riesgo de Vida,2017,12,122.0,2017-12-01
Santo Domingo,Alumbrado Público,2017,12,0.0,2017-12-01
Santo Domingo,Falta de Energía,2017,12,8266.0,2017-12-01
Santo Domingo,Niveles de Tensión,2017,12,1435.0,2017-12-01
Santo Domingo,Otros,2017,12,1.0,2017-12-01
Santo Domingo,Probable Defecto o Falla,2017,12,16.0,2017-12-01
Santo Domingo,Riesgo de Vida,2017,12,934.0,2017-12-01
Santo Domingo,Sin Identificar,2017,12,2.0,2017-12-01
Santo Domingo,Falta de Energía,2017,12,2.0,2017-12-01
Santo Domingo,Niveles de Tensión,2017,12,0.0,2017-12-01
Santo Domingo,Riesgo de Vida,2017,12,0.0,2017-12-01
Distrito Nacional,Alumbrado Público,2018,12,1.0,2018-12-01
Distrito Nacional,Falta de Energía,2018,12,1879.0,2018-12-01
Distrito Nacional,Niveles de Tensión,2018,12,309.0,2018-12-01
Distrito Nacional,Otros,2018,12,0.0,2018-12-01
Distrito Nacional,Probable Defecto o Falla,2018,12,8.0,2018-12-01
Distrito Nacional,Riesgo de Vida,2018,12,267.0,2018-12-01
El Seibo,Falta de Energía,2018,12,302.0,2018-12-01
El Seibo,Niveles de Tensión,2018,12,27.0,2018-12-01
El Seibo,Otros,2018,12,0.0,2018-12-01
El Seibo,Probable Defecto o Falla,2018,12,3.0,2018-12-01
El Seibo,Riesgo de Vida,2018,12,37.0,2018-12-01
Hato Mayor,Falta de Energía,2018,12,296.0,2018-12-01
Hato Mayor,Niveles de Tensión,2018,12,25.0,2018-12-01
Hato Mayor,Otros,2018,12,2.0,2018-12-01
Hato Mayor,Probable Defecto o Falla,2018,12,1.0,2018-12-01
Hato Mayor,Riesgo de Vida,2018,12,65.0,2018-12-01
La Altagracia,Falta de Energía,2018,12,736.0,2018-12-01
La Altagracia,Niveles de Tensión,2018,12,130.0,2018-12-01
La Altagracia,Otros,2018,12,0.0,2018-12-01
La Altagracia,Probable Defecto o Falla,2018,12,0.0,2018-12-01
La Altagracia,Riesgo de Vida,2018,12,151.0,2018-12-01
La Romana,Alumbrado Público,2018,12,0.0,2018-12-01
La Romana,Falta de Energía,2018,12,724.0,2018-12-01
La Romana,Niveles de Tensión,2018,12,113.0,2018-12-01
La Romana,Otros,2018,12,0.0,2018-12-01
La Romana,Probable Defecto o Falla,2018,12,3.0,2018-12-01
La Romana,Riesgo de Vida,2018,12,129.0,2018-12-01
Monte Plata,Falta de Energía,2018,12,411.0,2018-12-01
Monte Plata,Niveles de Tensión,2018,12,29.0,2018-12-01
Monte Plata,Otros,2018,12,0.0,2018-12-01
Monte Plata,Probable Defecto o Falla,2018,12,3.0,2018-12-01
Monte Plata,Riesgo de Vida,2018,12,92.0,2018-12-01
San Pedro de Macorís,Alumbrado Público,2018,12,0.0,2018-12-01
San Pedro de Macorís,Falta de Energía,2018,12,725.0,2018-12-01
San Pedro de Macorís,Niveles de Tensión,2018,12,85.0,2018-12-01
San Pedro de Macorís,Otros,2018,12,0.0,2018-12-01
San Pedro de Macorís,Probable Defecto o Falla,2018,12,1.0,2018-12-01
San Pedro de Macorís,Riesgo de Vida,2018,12,179.0,2018-12-01
Santo Domingo,Alumbrado Público,2018,12,0.0,2018-12-01
Santo Domingo,Falta de Energía,2018,12,8655.0,2018-12-01
Santo Domingo,Niveles de Tensión,2018,12,1667.0,2018-12-01
Santo Domingo,Otros,2018,12,1.0,2018-12-01
Santo Domingo,Probable Defecto o Falla,2018,12,31.0,2018-12-01
Santo Domingo,Riesgo de Vida,2018,12,1165.0,2018-12-01
Santo Domingo,Sin Identificar,2018,12,2.0,2018-12-01
Santo Domingo,Falta de Energía,2018,12,0.0,2018-12-01
Santo Domingo,Niveles de Tensión,2018,12,0.0,2018-12-01
Santo Domingo,Riesgo de Vida,2018,12,0.0,2018-12-01
Distrito Nacional,Alumbrado Público,2019,12,0.0,2019-12-01
Distrito Nacional,Falta de Energía,2019,12,1700.0,2019-12-01
Distrito Nacional,Niveles de Tensión,2019,12,334.0,2019-12-01
Distrito Nacional,Otros,2019,12,0.0,2019-12-01
Distrito Nacional,Probable Defecto o Falla,2019,12,5.0,2019-12-01
Distrito Nacional,Riesgo de Vida,2019,12,207.0,2019-12-01
El Seibo,Falta de Energía,2019,12,329.0,2019-12-01
El Seibo,Niveles de Tensión,2019,12,45.0,2019-12-01
El Seibo,Otros,2019,12,0.0,2019-12-01
El Seibo,Probable Defecto o Falla,2019,12,1.0,2019-12-01
El Seibo,Riesgo de Vida,2019,12,47.0,2019-12-01
Hato Mayor,Falta de Energía,2019,12,353.0,2019-12-01
Hato Mayor,Niveles de Tensión,2019,12,42.0,2019-12-01
Hato Mayor,Otros,2019,12,0.0,2019-12-01
Hato Mayor,Probable Defecto o Falla,2019,12,1.0,2019-12-01
Hato Mayor,Riesgo de Vida,2019,12,49.0,2019-12-01
La Altagracia,Falta de Energía,2019,12,829.0,2019-12-01
